User_ID,Age,Gender,Social_Media_Hours,Exercise_Hours,Sleep_Hours,Screen_Time_Hours,Survey_Stress_Score,Wearable_Stress_Score,Support_System,Academic_Performance, Social_Media_Hours,Parental_Pressure,Peer_Pressure,Mood_Rating,Self_Esteem_Score,Relationship_Issues,Time_Management,Home_Environment,Sleep_Quality,Financial_Stress,Diet_Quality,Anxiety_Symptoms
4335,14,M,4.930351215,2,8,11,1,0.195946948,Moderate,Poor,5,2,1,4,3.18,1,0,1,2,0,0,0
4336,17,M,8.467830272,1,4,6,5,0.289178127,High,Poor,8,0,1,2,4.37,0,0,0,0,0,2,2
4337,16,M,6.007397745,3,6,5,1,0.699613275,Moderate,Good,6,0,1,5,1.68,0,2,1,1,0,1,1
4338,16,F,6.81833032,1,8,3,1,0.254826587,Low,Good,7,2,1,1,2.26,0,0,2,0,0,1,2
4339,14,M,9.935015604,1,6,7,5,0.501769995,Low,Average,10,1,1,4,4.55,1,0,0,1,0,2,1
4340,15,M,2.323355459,3,4,11,5,0.1344661,Low,Excellent,2,0,0,4,3.24,0,0,2,0,1,1,1
4341,15,F,6.239455748,3,9,8,4,0.461195604,High,Average,6,1,0,1,3.33,1,1,2,2,0,2,1
4342,13,F,4.603213901,0,6,9,3,0.624728474,Low,Excellent,5,0,2,3,2.91,1,0,0,1,0,2,1
4343,13,F,0.394519529,2,4,3,4,0.071818927,High,Excellent,0,0,0,3,3.2,1,1,1,1,0,1,1
4344,17,M,0.144706415,0,4,3,4,0.815423293,Moderate,Good,0,0,0,2,1.79,1,1,0,0,1,2,1
4345,14,M,1.192285778,0,6,7,5,0.937435919,Moderate,Good,1,0,0,1,3.19,0,0,2,1,0,2,2
4346,13,F,6.490917405,1,5,12,4,0.193547759,Moderate,Average,6,1,1,1,4.99,0,0,1,0,0,0,0
4347,13,F,5.671630879,1,9,6,5,0.759432746,Low,Average,6,1,1,5,3.26,0,0,2,1,1,0,2
4348,18,M,5.534295612,2,6,11,2,0.313466662,Moderate,Average,6,0,2,3,1.18,0,0,1,0,0,1,0
4349,14,F,0.318567625,2,9,3,1,0.676724621,Low,Good,0,0,2,3,4.19,1,0,0,0,1,2,2
4350,17,M,4.693029964,3,5,8,3,0.306677405,High,Good,5,1,2,1,2.59,1,0,2,0,1,1,0
4351,13,F,9.246228178,2,7,8,2,0.862343133,Low,Poor,9,2,1,2,1.61,1,0,1,2,0,1,2
4352,17,F,3.975918693,1,8,11,1,0.347108085,Moderate,Average,4,2,0,1,4.45,1,1,1,1,1,0,1
4353,16,F,6.249224698,2,8,2,1,0.848830698,Low,Poor,6,1,0,2,1.79,1,2,0,2,0,2,0
4354,17,M,7.798186756,3,8,4,3,0.766142572,Low,Excellent,8,0,1,3,4.68,0,1,1,2,0,1,2
4355,15,M,7.839252791,2,10,4,4,0.196323913,High,Average,8,0,2,5,2.77,0,0,1,2,0,1,1
4356,15,F,5.192800824,2,5,11,1,0.156953081,Low,Good,5,2,2,4,3.97,1,2,2,2,1,0,2
4357,17,M,8.579519454,3,7,4,3,0.779655885,Moderate,Average,9,2,2,3,3.19,1,2,0,1,1,0,0
4358,15,F,3.913780934,0,9,2,5,0.390303254,Low,Average,4,1,1,2,2.03,0,0,0,1,1,0,2
4359,16,F,8.886932148,2,4,7,1,0.949393169,Low,Good,9,2,2,1,3.68,0,0,2,2,1,1,2
4360,14,M,2.402271664,3,4,7,1,0.942948265,Moderate,Good,2,1,2,3,4.83,1,1,2,1,1,2,1
4361,15,M,2.80216407,3,5,10,4,0.693480631,Low,Excellent,3,2,1,5,4.08,0,2,2,1,0,0,1
4362,15,M,0.531206242,1,8,11,4,0.50058034,High,Average,1,2,0,2,3.42,0,2,1,0,0,0,1
4363,17,M,7.955818365,2,6,7,5,0.194967308,Moderate,Average,8,2,1,1,4.96,1,0,0,1,0,2,0
4364,16,F,4.170552362,2,5,11,1,0.882392736,Moderate,Average,4,0,1,4,2.06,1,0,0,2,1,1,1
4365,14,M,2.291166139,1,7,9,4,0.081997954,Low,Average,2,0,1,2,1.25,0,2,0,1,1,1,0
4366,17,M,2.317902776,2,8,5,3,0.370351277,High,Excellent,2,0,1,1,1.13,0,2,1,2,1,2,1
4367,17,F,9.013999412,1,5,11,1,0.31921951,High,Average,9,2,0,4,3.84,1,0,0,1,0,0,1
4368,18,F,8.339166005,1,6,9,3,0.958428829,Moderate,Excellent,8,1,2,1,4.32,0,0,0,2,0,2,1
4369,16,F,5.535308854,1,8,6,2,0.118115926,Moderate,Excellent,6,1,1,4,3.54,0,0,0,1,1,1,1
4370,14,F,6.161108004,2,10,9,5,0.890149997,Low,Good,6,1,0,4,4.62,0,1,0,1,0,1,0
4371,16,M,4.743255706,1,8,6,4,0.456434632,Moderate,Average,5,1,2,4,3.79,1,1,2,1,1,0,0
4372,14,M,3.916665429,1,9,3,2,0.047498909,High,Good,4,0,2,1,2.48,0,0,1,2,0,0,0
4373,16,F,9.154768812,1,6,9,4,0.728866352,Low,Excellent,9,0,2,4,1.73,0,1,0,0,1,2,1
4374,17,F,1.256127035,0,6,10,2,0.100879262,Low,Poor,1,2,1,2,4.7,1,2,0,2,1,1,1
4375,17,M,4.184467897,0,7,9,4,0.237004078,High,Poor,4,2,1,5,1.41,1,2,0,1,0,1,1
4376,13,M,3.44561908,1,9,4,5,0.799728835,High,Average,3,1,2,5,3.17,0,0,0,2,0,2,0
4377,15,M,4.981507203,2,7,12,1,0.154732009,Moderate,Poor,5,0,2,4,2.26,1,2,0,1,1,0,2
4378,18,M,4.576318745,2,9,2,3,0.325470043,High,Good,5,1,2,5,2.09,1,2,2,1,0,1,2
4379,16,M,5.188895317,1,10,5,2,0.36099829,Low,Poor,5,2,2,5,3.58,0,2,2,0,0,1,2
4380,18,F,1.399189772,0,4,5,3,0.588802569,Low,Poor,1,2,2,4,1.92,1,2,1,1,0,0,0
4381,13,F,5.131415015,2,4,2,3,0.789933297,High,Excellent,5,1,2,4,4.67,0,2,1,1,1,1,2
4382,15,F,2.424188139,1,5,6,4,0.230811261,Moderate,Good,2,2,0,2,2.62,0,1,0,1,0,0,0
4383,16,F,1.84331349,3,6,8,1,0.205782919,Low,Average,2,1,2,3,3.71,1,1,0,0,0,2,0
4384,14,M,0.648342188,2,5,11,4,0.221902594,Moderate,Good,1,0,1,1,3.91,0,0,2,2,0,0,1
4385,15,F,7.626525588,1,9,12,3,0.381611874,High,Good,8,1,1,4,3.73,0,2,1,0,0,0,1
4386,17,M,4.274419209,1,4,10,5,0.535103163,Moderate,Average,4,0,1,4,4.61,0,1,0,2,1,2,0
4387,13,M,6.266436833,2,6,7,1,0.013444954,Low,Good,6,0,2,5,1.92,0,1,0,1,1,1,2
4388,15,M,7.275933433,0,5,9,1,0.780297585,High,Excellent,7,2,1,2,1.34,0,1,0,2,1,1,0
4389,15,M,6.793166653,0,10,10,3,0.926716185,Low,Average,7,2,0,5,1.22,1,2,1,2,0,0,0
4390,17,M,4.705007191,1,8,7,4,0.843519558,Low,Excellent,5,2,2,4,4.51,1,1,2,2,1,0,2
4391,16,M,3.87898529,2,9,10,5,0.037184512,High,Good,4,1,1,4,4.89,0,0,2,2,0,2,1
4392,14,M,3.759599096,2,10,7,2,0.52450469,Moderate,Poor,4,1,0,5,2.21,0,0,0,1,1,2,0
4393,17,F,6.400487969,0,7,6,4,0.814027111,High,Average,6,2,0,4,3.77,1,2,0,0,1,1,1
4394,14,M,4.947943549,2,5,7,1,0.344114469,Low,Average,5,1,1,3,1.04,0,0,0,2,0,1,1
4395,16,F,8.49132248,1,5,9,4,0.897037378,Low,Poor,8,2,0,1,1.75,0,1,0,1,0,2,1
4396,15,F,8.747019843,2,5,9,2,0.886879678,Low,Poor,9,1,1,1,3.76,0,2,0,1,0,0,0
4397,14,M,1.70560378,1,8,6,5,0.141704521,High,Average,2,0,0,1,1.26,1,0,1,1,1,2,2
4398,13,M,1.362336515,2,4,8,5,0.49363077,High,Poor,1,0,2,3,2.87,0,2,2,1,0,1,2
4399,13,F,6.30400926,3,4,11,2,0.025667483,High,Excellent,6,2,2,4,3.65,1,1,1,2,0,0,1
4400,17,F,3.012257481,0,8,12,2,0.281859608,High,Good,3,1,2,5,4.06,0,0,1,0,0,2,1
4401,16,F,0.185707188,1,8,4,3,0.811872838,Moderate,Excellent,0,1,2,2,2.82,0,1,0,1,1,1,2
4402,17,F,8.886426694,1,8,4,1,0.975140606,Low,Good,9,0,2,4,3.52,1,0,1,0,0,0,1
4403,17,M,2.269007672,1,6,9,3,0.913323256,Moderate,Good,2,0,1,3,3.16,1,2,2,0,1,0,2
4404,18,M,9.292806517,1,9,6,4,0.04258037,Low,Poor,9,2,2,3,1.21,0,0,0,0,1,0,2
4405,17,M,7.174344509,2,7,2,2,0.926730525,Low,Poor,7,0,2,1,3.97,0,0,2,1,0,0,0
4406,18,F,7.626534899,3,5,5,3,0.822648177,Moderate,Excellent,8,2,2,4,1.69,0,0,1,1,0,0,1
4407,13,M,2.014614958,1,9,10,1,0.867702517,High,Poor,2,0,2,1,1.13,1,2,0,1,0,2,1
4408,13,F,2.341944256,2,10,10,1,0.914826775,Low,Excellent,2,0,0,2,2.8,0,0,2,0,0,0,0
4409,17,M,5.212677538,2,4,7,2,0.488179918,High,Average,5,1,2,1,4.46,1,1,2,1,1,2,2
4410,13,F,1.720998526,2,6,7,3,0.211218294,Moderate,Excellent,2,0,2,2,1.6,0,2,0,1,0,0,1
4411,16,M,3.054316927,1,7,8,5,0.021024087,Low,Good,3,0,1,3,1.05,0,2,2,0,0,1,0
4412,18,M,3.214624779,1,5,4,2,0.023548271,High,Average,3,2,0,1,1.44,0,1,0,1,1,0,2
4413,18,F,1.596299333,1,9,7,4,0.642511423,Moderate,Excellent,2,0,1,1,2.45,0,2,0,2,1,2,0
4414,17,F,2.051828334,1,6,2,3,0.337280089,Low,Excellent,2,2,2,5,3.32,0,0,1,2,0,1,0
4415,13,F,7.88551842,2,9,7,3,0.495896652,Moderate,Average,8,0,1,3,1.77,0,2,2,2,0,1,0
4416,14,F,1.671958545,2,8,5,2,0.131335177,High,Average,2,0,1,5,4.21,0,1,0,2,0,2,0
4417,18,F,0.284573918,0,8,9,3,0.975513366,Low,Good,0,2,2,2,4.01,1,2,1,0,0,1,2
4418,17,M,6.293549426,0,5,8,3,0.129943,Low,Good,6,1,0,2,3.78,0,1,1,1,0,2,0
4419,17,F,9.759831194,3,5,6,4,0.444806344,Low,Good,10,2,0,3,2.95,0,2,0,2,1,0,2
4420,16,M,3.312138146,2,4,2,4,0.443353533,Moderate,Poor,3,2,1,2,2.46,0,1,0,2,1,0,0
4421,15,M,1.186557032,3,5,5,5,0.008638556,Moderate,Good,1,2,2,3,2.5,0,2,2,1,1,2,0
4422,15,M,5.703873254,0,6,8,4,0.667797974,Moderate,Poor,6,1,1,2,3.01,1,0,2,0,0,0,1
4423,18,M,9.063542111,2,9,3,5,0.538210573,Moderate,Excellent,9,0,1,4,1.31,1,1,2,2,0,1,1
4424,16,M,7.840617798,2,6,3,4,0.497496189,High,Excellent,8,2,1,1,3.73,0,1,0,1,0,0,1
4425,16,F,6.225158684,3,9,8,5,0.818084838,Moderate,Excellent,6,2,2,4,2.41,0,2,1,1,0,0,1
4426,16,F,3.150564966,0,7,10,4,0.241137187,Moderate,Poor,3,1,2,3,1.9,1,2,1,2,1,1,0
4427,18,M,5.418801733,1,9,5,4,0.86109681,Moderate,Excellent,5,2,0,3,2.11,1,2,0,2,1,1,0
4428,15,M,0.912448413,1,10,7,2,0.864778663,High,Excellent,1,0,2,4,1.72,1,0,2,1,0,0,2
4429,16,F,6.789454243,3,5,11,4,0.826862316,High,Poor,7,1,1,1,4.61,0,2,1,1,0,0,0
4430,13,F,7.250960189,3,9,11,5,0.341397775,Low,Good,7,0,1,1,1.68,1,1,1,2,0,0,2
4431,17,M,9.650316229,3,8,5,2,0.16255744,Moderate,Good,10,0,0,5,4.53,1,2,2,2,1,2,0
4432,17,F,2.603973587,3,9,10,5,0.475177109,Low,Good,3,1,2,2,3.29,0,0,1,2,1,2,0
4433,14,F,0.18456419,0,8,8,4,0.259841058,Low,Good,0,2,1,5,4.47,0,2,2,2,0,0,2
4434,14,F,5.456084644,0,7,12,4,0.052181545,High,Average,5,0,0,1,2.9,0,2,1,0,0,0,1
4435,18,M,7.067905044,0,5,7,5,0.279470012,High,Excellent,7,0,0,4,4.71,1,1,1,1,1,1,0
4436,18,F,7.904074759,1,4,10,3,0.469128312,Low,Good,8,0,1,2,1.85,1,2,1,2,0,0,1
4437,17,M,1.93738933,2,7,10,2,0.112735543,Low,Good,2,0,1,4,3.22,1,0,2,1,1,0,2
4438,13,M,2.61752869,3,10,7,2,0.944333734,Moderate,Good,3,1,2,5,1.5,1,2,1,2,0,2,0
4439,15,M,5.125909253,1,8,10,4,0.656101181,High,Good,5,1,0,3,2.79,0,2,1,0,1,2,2
4440,15,M,3.3060081,2,6,5,2,0.136340731,High,Good,3,0,1,4,3.28,1,1,1,1,0,2,0
4441,18,M,8.605114866,3,9,3,5,0.812064201,Low,Average,9,2,0,5,3.42,0,2,0,0,1,1,2
4442,13,F,4.737601537,1,9,6,4,0.928088296,High,Average,5,0,2,5,2.46,1,1,1,1,1,0,2
4443,18,M,7.995786441,0,6,11,2,0.262784071,Low,Poor,8,2,1,5,1.31,1,1,1,0,0,2,1
4444,15,M,5.806197605,1,4,7,1,0.143252757,Low,Poor,6,0,2,3,3.62,1,2,2,2,1,1,1
4445,18,M,7.730901416,1,5,8,2,0.322475503,High,Good,8,2,0,3,2.95,0,1,2,2,0,0,1
4446,16,F,3.326729865,2,9,8,5,0.8322488,Moderate,Poor,3,0,2,3,1.55,1,1,0,0,1,0,0
4447,18,F,8.314166219,1,9,3,2,0.175093893,High,Average,8,2,2,2,4.74,0,2,2,2,0,1,2
4448,17,F,2.745723156,0,6,6,3,0.779346587,Low,Good,3,0,0,3,4.82,0,2,2,0,0,0,1
4449,18,F,5.46098808,3,6,9,3,0.716263262,Low,Poor,5,0,2,3,4.43,0,0,2,0,1,1,0
4450,17,F,2.140071132,2,9,12,4,0.651366708,Moderate,Poor,2,2,0,3,4.38,0,0,0,1,0,1,1
4451,13,F,4.755265216,1,10,4,3,0.433317499,Low,Average,5,1,1,4,1.39,1,1,0,0,0,2,0
4452,15,F,3.181752095,3,9,6,5,0.366770283,Moderate,Excellent,3,2,0,3,4.97,1,1,1,1,0,1,2
4453,14,M,2.667034306,0,8,3,1,0.085257975,High,Good,3,1,0,2,2.6,0,2,1,0,0,2,2
4454,14,M,9.66985018,1,5,4,1,0.357355785,Moderate,Poor,10,0,1,5,1.65,0,0,2,1,1,0,2
4455,15,F,1.600741055,2,7,6,4,0.601841806,Low,Average,2,2,0,4,4.25,1,0,1,1,1,2,0
4456,14,M,7.873258375,1,5,7,4,0.898209216,Low,Good,8,2,1,1,1.9,1,2,1,2,0,1,2
4457,18,M,9.841649595,2,9,4,3,0.833124538,Moderate,Average,10,2,1,3,3.1,0,2,0,1,1,2,0
4458,13,F,0.199014837,1,6,4,5,0.03221573,High,Good,0,1,0,5,1.51,1,2,0,1,0,0,0
4459,13,M,6.99027414,0,9,10,3,0.138862895,Moderate,Excellent,7,1,2,5,2.9,1,2,1,0,0,2,0
4460,15,M,2.529118056,2,6,12,5,0.848487978,Low,Excellent,3,0,2,4,3.23,1,0,1,1,0,0,2
4461,14,F,0.404878243,1,9,5,5,0.939318365,High,Good,0,1,1,1,2.78,0,2,1,2,1,1,2
4462,18,M,4.02889579,2,6,9,1,0.055808845,Moderate,Good,4,1,2,2,1.28,0,2,2,0,0,2,2
4463,13,F,9.352178102,2,7,5,5,0.701252064,Moderate,Average,9,0,2,5,2.94,0,0,0,1,0,0,0
4464,13,F,0.117650944,3,8,11,2,0.365733114,Moderate,Good,0,2,0,5,2.88,0,2,1,0,1,0,2
4465,16,M,5.878856919,2,4,9,5,0.364290247,Low,Poor,6,2,1,5,2.05,0,0,1,0,0,2,0
4466,16,M,5.013964786,1,10,10,1,0.642669193,Low,Good,5,0,1,5,4.69,1,0,2,0,1,2,2
4467,13,M,8.733841644,2,7,2,3,0.810216088,Low,Good,9,2,0,4,2.67,1,2,0,0,1,2,0
4468,15,F,0.840017145,2,7,8,5,0.274837551,High,Excellent,1,1,2,1,4.46,1,2,2,0,1,2,1
4469,17,F,6.815260299,2,9,7,2,0.705354344,High,Excellent,7,0,1,5,1.44,0,1,2,1,0,2,2
4470,17,F,6.801096984,2,9,5,4,0.635876309,High,Average,7,0,2,2,2.28,1,1,1,0,0,0,2
4471,18,M,6.690800169,2,7,5,3,0.517320662,Low,Good,7,0,1,2,1.71,0,0,2,0,0,1,0
4472,13,M,9.423344949,1,10,8,4,0.602425749,High,Poor,9,2,1,3,2.63,0,0,2,2,0,0,0
4473,13,F,8.23087529,2,4,9,2,0.018053383,High,Poor,8,0,1,5,1.45,0,1,1,2,0,2,0
4474,13,M,0.419727262,1,5,2,1,0.00406593,Moderate,Good,0,0,1,5,2.76,0,0,0,0,0,2,1
4475,15,M,4.710828507,1,8,8,1,0.550438567,Low,Average,5,0,2,5,2.42,0,1,1,1,0,1,2
4476,16,F,3.979530562,2,6,4,3,0.524108465,Moderate,Poor,4,2,2,5,1.89,0,2,0,2,0,2,0
4477,13,F,3.101472211,1,7,3,5,0.071335205,Low,Average,3,1,2,5,3.57,1,2,2,2,0,1,1
4478,13,M,4.513367252,0,6,8,5,0.492026327,Low,Good,5,0,2,2,4.8,0,2,2,0,0,2,1
4479,14,F,3.841941849,0,6,5,4,0.757528775,High,Average,4,1,0,1,1.83,1,0,1,1,0,0,0
4480,15,M,4.323338999,2,9,6,1,0.541202444,Moderate,Good,4,2,1,1,3.85,0,2,1,1,0,1,2
4481,18,F,9.792618656,1,8,6,5,0.517614291,Moderate,Excellent,10,2,1,3,3.97,1,0,1,2,1,0,0
4482,13,F,0.886329747,2,10,8,5,0.717908454,High,Good,1,2,1,2,2.99,0,2,2,2,1,2,0
4483,14,F,9.222308698,1,9,7,1,0.171844207,Moderate,Average,9,2,0,5,4.59,0,0,2,2,0,0,0
4484,17,M,4.802367135,1,6,12,1,0.457480532,Moderate,Poor,5,1,2,1,4.87,1,0,0,2,0,0,1
4485,18,M,6.237422455,1,6,6,2,0.148047877,Low,Good,6,0,1,4,2.45,0,1,1,2,1,0,1
4486,13,F,8.301829666,2,6,9,4,0.523840297,Moderate,Good,8,2,2,4,3.6,0,1,2,0,1,1,2
4487,13,F,3.604630291,1,9,5,1,0.591941432,Moderate,Good,4,2,2,4,3.65,1,1,0,0,0,1,1
4488,14,F,4.304219081,3,4,7,2,0.121673302,Low,Excellent,4,1,0,5,2.61,1,0,1,0,0,1,0
4489,15,M,4.095184803,3,5,8,1,0.075515198,High,Excellent,4,1,0,5,2.27,0,1,1,2,0,0,1
4490,13,F,3.747310225,3,9,5,3,0.166733611,Low,Excellent,4,2,2,3,4.73,1,1,0,0,0,0,2
4491,17,F,9.255293216,3,8,7,3,0.586337623,High,Poor,9,0,1,3,4.16,1,1,0,2,0,2,0
4492,13,F,8.289298912,1,5,5,3,0.189619161,High,Poor,8,0,1,3,1.46,0,0,0,1,1,1,0
4493,17,F,1.089999899,2,5,2,1,0.27524331,Low,Good,1,2,0,4,1.48,1,0,2,1,0,2,1
4494,18,M,1.081233525,2,9,4,5,0.702545946,Low,Poor,1,1,0,5,4.69,0,1,1,0,1,0,1
4495,18,M,4.278695149,2,9,9,5,0.248344827,High,Average,4,2,0,4,1.33,1,1,1,1,1,1,2
4496,16,F,0.986573767,3,6,10,3,0.397526989,Low,Average,1,2,0,3,3.75,0,0,0,1,0,2,0
4497,16,M,6.190930953,2,7,5,4,0.92884536,Low,Excellent,6,1,0,5,1.91,0,0,2,1,0,0,2
4498,17,M,1.436916073,3,9,6,2,0.824996611,Moderate,Average,1,2,0,2,1.14,0,1,0,0,1,0,1
4499,15,M,5.22373264,1,9,2,3,0.25547225,Low,Average,5,2,0,1,1.24,1,1,2,1,0,0,0
4500,13,F,0.07219947,2,9,4,2,0.597575801,Low,Good,0,2,1,1,2.49,0,1,1,0,1,1,1
4501,13,M,3.165963484,2,7,10,2,0.665804423,Moderate,Excellent,3,1,0,3,1.31,1,0,1,2,1,1,0
4502,16,M,6.771907237,2,9,8,3,0.90024151,High,Excellent,7,0,0,4,3.39,0,1,2,2,0,2,2
4503,17,M,4.840389402,1,6,4,5,0.547467317,High,Excellent,5,0,1,2,3.59,0,0,1,0,0,0,0
4504,13,F,9.78269486,2,5,5,4,0.561286878,Low,Average,10,1,1,5,2.49,0,2,1,0,0,1,1
4505,13,F,8.741037961,3,8,10,3,0.888447213,Low,Poor,9,0,2,4,3.97,1,1,0,1,1,1,0
4506,15,M,3.59070779,1,7,4,2,0.054381755,High,Good,4,2,0,3,2.96,0,2,2,2,1,0,2
4507,14,M,0.454865415,2,9,5,1,0.628141323,Low,Poor,0,0,0,4,2.72,0,0,1,1,1,0,1
4508,16,F,8.456263001,1,4,9,1,0.416649206,High,Excellent,8,2,0,3,2.63,1,2,1,2,0,2,2
4509,16,F,9.112343103,3,9,8,2,0.909763385,High,Excellent,9,0,0,1,2.72,0,1,2,1,1,2,0
4510,14,M,8.206273934,1,6,7,3,0.960540272,Moderate,Average,8,1,2,1,4.87,0,2,1,1,0,2,0
4511,13,M,1.279499409,1,8,11,5,0.170247264,Moderate,Good,1,0,1,4,3.73,1,2,2,2,0,1,0
4512,15,F,9.979151344,1,4,4,3,0.281468471,Low,Good,10,0,1,2,2.26,1,2,2,1,1,1,0
4513,15,F,2.585842216,2,8,9,4,0.273457903,Low,Good,3,0,0,5,3.94,1,0,0,2,0,1,1
4514,16,M,7.242049128,0,8,4,1,0.100627627,High,Average,7,1,0,3,2.32,0,1,2,0,1,1,0
4515,15,F,9.080348763,2,6,8,2,0.482943905,Low,Poor,9,0,0,5,1.5,1,0,0,1,0,1,1
4516,18,M,2.356871143,3,5,11,5,0.513081411,Moderate,Good,2,1,2,1,2.9,0,2,1,2,0,0,1
4517,14,M,9.082585547,3,7,7,3,0.57297826,High,Poor,9,2,2,2,4.0,0,2,2,2,1,2,1
4518,13,M,3.094815792,0,9,9,4,0.662958366,High,Average,3,0,1,2,2.51,1,0,0,1,0,2,0
4519,18,F,9.764132224,3,6,10,3,0.062917452,Low,Average,10,1,0,5,4.48,1,0,2,2,1,2,0
4520,14,M,2.812600204,2,6,3,4,0.622483546,High,Poor,3,1,0,1,2.55,0,2,1,1,0,2,2
4521,17,M,9.534358248,0,6,9,3,0.913809288,High,Good,10,0,0,5,2.4,1,1,0,1,1,0,0
4522,16,F,0.535446509,0,10,11,5,0.454990979,High,Poor,1,2,0,4,4.99,1,0,0,0,1,1,0
4523,15,F,7.092720117,1,6,8,5,0.106712443,Moderate,Good,7,1,2,2,2.93,0,2,0,0,0,1,0
4524,17,M,5.321111338,3,4,4,2,0.085944027,High,Excellent,5,0,1,2,4.22,1,2,1,0,0,1,1
4525,15,M,4.778770771,0,9,3,5,0.281752263,Moderate,Excellent,5,2,1,4,4.22,1,1,0,1,1,2,2
4526,18,F,2.234943143,1,8,5,4,0.752524626,High,Good,2,1,2,1,4.71,1,2,1,1,1,2,0
4527,13,F,7.055957898,2,5,3,2,0.260999655,Low,Poor,7,1,0,2,1.34,0,0,1,2,1,0,2
4528,13,F,1.908094914,2,10,7,5,0.814330912,Low,Good,2,2,1,3,2.08,1,2,2,0,1,0,1
4529,13,M,5.52841796,2,8,3,1,0.819659147,High,Good,6,2,1,3,4.07,1,2,1,0,0,1,2
4530,15,M,2.53245363,2,7,4,4,0.457111838,Low,Good,3,0,2,1,3.25,0,2,0,2,0,1,2
4531,17,M,9.556213798,0,6,6,2,0.300788843,Moderate,Excellent,10,0,0,4,3.24,0,2,0,0,0,1,2
4532,13,F,0.286311938,3,9,7,4,0.597667153,High,Average,0,1,1,5,1.66,0,1,1,0,0,1,2
4533,17,M,1.997282801,1,5,8,2,0.810530149,Moderate,Excellent,2,2,0,1,2.12,0,0,1,0,0,1,2
4534,15,F,2.423106064,2,6,9,4,0.064570798,High,Good,2,2,1,5,3.09,1,2,2,2,1,1,1
4535,18,M,4.140678258,2,5,2,1,0.953423543,Moderate,Poor,4,2,2,1,2.11,0,0,2,0,1,2,0
4536,17,F,2.327302419,1,9,3,5,0.645900275,Low,Average,2,1,0,3,1.84,0,1,0,1,0,0,2
4537,18,M,4.913490903,3,8,3,3,0.398147756,Moderate,Good,5,2,2,4,1.35,1,0,1,0,0,0,1
4538,15,M,8.724655233,1,8,6,3,0.506019236,Moderate,Average,9,2,1,3,1.62,0,1,0,1,1,2,1
4539,15,F,7.120634214,0,5,2,3,0.385592497,Low,Poor,7,1,2,4,4.08,0,0,1,0,0,1,0
4540,16,F,5.799619805,3,8,9,2,0.412611029,Low,Average,6,0,2,5,3.88,1,0,0,1,0,1,1
4541,15,M,0.89003178,2,9,4,5,0.595616611,High,Average,1,0,2,1,1.18,0,2,0,0,1,1,0
4542,15,F,6.939921084,2,6,11,2,0.060240497,High,Good,7,1,1,2,1.81,0,0,0,1,0,0,2
4543,14,F,1.664142843,2,9,7,2,0.175377125,Moderate,Poor,2,2,0,2,3.24,1,2,1,1,0,0,1
4544,13,M,7.86367386,3,6,6,2,0.22703957,High,Poor,8,1,2,4,2.29,1,2,2,0,0,1,1
4545,16,F,2.500567585,0,9,10,2,0.407514274,Moderate,Excellent,3,0,0,4,4.29,1,0,2,2,0,1,1
4546,16,M,4.170487283,1,4,9,5,0.37105753,High,Average,4,0,1,3,4.14,1,2,1,0,1,2,2
4547,16,M,3.504702023,1,7,8,3,0.72220456,Low,Good,4,1,0,2,4.57,1,0,2,2,0,1,0
4548,14,F,8.588139147,0,10,11,4,0.259179369,Low,Average,9,1,2,3,3.25,1,2,0,2,0,2,0
4549,18,F,1.265444587,2,10,6,2,0.057072134,Low,Average,1,0,2,5,2.41,1,2,1,2,1,1,1
4550,15,M,5.656448824,1,6,10,5,0.055442246,Low,Average,6,1,2,2,3.42,1,1,1,2,1,1,1
4551,13,M,1.420616094,1,7,6,1,0.011313086,Moderate,Good,1,0,2,5,1.36,1,1,2,2,1,1,2
4552,17,M,7.047958361,0,4,10,4,0.038026007,Low,Average,7,1,2,1,1.04,1,0,2,2,0,2,2
4553,18,M,9.050781278,2,9,5,2,0.858660675,Low,Good,9,1,2,3,1.07,1,2,0,0,1,2,0
4554,15,M,4.346076539,3,7,5,2,0.697242918,Low,Poor,4,1,1,4,2.63,1,1,1,1,1,2,1
4555,14,M,4.880922603,1,6,9,4,0.995931166,Low,Average,5,0,1,2,1.91,0,1,2,1,0,0,1
4556,15,F,9.274228365,2,5,4,4,0.020312728,High,Excellent,9,1,1,3,1.63,1,1,1,0,1,0,1
4557,15,F,5.209913886,1,10,4,2,0.849001551,Moderate,Poor,5,0,0,4,3.46,1,2,0,0,0,1,1
4558,14,F,4.87598438,2,7,5,5,0.696056329,Moderate,Excellent,5,0,0,1,4.98,1,0,0,0,0,2,2
4559,16,M,5.783291027,0,6,9,1,0.640342431,High,Average,6,1,1,2,1.71,1,2,0,2,0,2,2
4560,16,F,6.892297364,1,6,11,5,0.356532126,High,Poor,7,1,0,5,3.19,1,2,1,2,1,1,0
4561,13,M,1.068833751,2,6,9,3,0.376727415,Moderate,Good,1,0,0,1,1.48,0,1,1,1,0,1,1
4562,13,M,8.211105277,3,8,10,3,0.845561191,Moderate,Average,8,0,2,4,4.74,0,2,1,0,1,1,2
4563,16,F,4.355050275,1,10,7,3,0.713483878,High,Average,4,2,2,2,2.17,0,2,1,1,1,1,1
4564,18,M,0.723485099,2,9,3,2,0.67031658,Low,Good,1,0,0,2,4.51,0,1,1,1,0,2,0
